geo_name,geo_sumlevel,geo_id,violent_crime_2015,violent_crime_2016,violent_crime_2017
"Morgan County, GA","county",05000US13211,164.22,164.22,165.1
"Murray County, GA","county",05000US13213,169.51,169.51,218.3
"Muscogee County, GA","county",05000US13215,507.57,507.57,516.84
"Newton County, GA","county",05000US13217,379.39,379.39,381.77
"Oconee County, GA","county",05000US13219,187.43,187.43,108.88
"Oglethorpe County, GA","county",05000US13221,383.61,383.61,371.49
"Paulding County, GA","county",05000US13223,144,144,146.54
"Peach County, GA","county",05000US13225,643.82,643.82,545.93
"Pickens County, GA","county",05000US13227,144.24,144.24,195.62
"Pierce County, GA","county",05000US13229,206.23,206.23,223.35
"Pike County, GA","county",05000US13231,54.54,54.54,82.02
"Polk County, GA","county",05000US13233,417.71,417.71,521.26
"Pulaski County, GA","county",05000US13235,399.96,399.96,706.02
"Putnam County, GA","county",05000US13237,502.43,502.43,540.04
"Quitman County, GA","county",05000US13239,699.58,699.58,310.43
"Rabun County, GA","county",05000US13241,114.49,114.49,152.94
"Randolph County, GA","county",05000US13243,129.31,129.31,318.78
"Richmond County, GA","county",05000US13245,507.16,507.16,423.38
"Rockdale County, GA","county",05000US13247,411.26,411.26,333.93
"Schley County, GA","county",05000US13249,118.73,118.73,191.07
"Screven County, GA","county",05000US13251,199.03,199.03,401.09
"Seminole County, GA","county",05000US13253,257.01,257.01,259.92
"Spalding County, GA","county",05000US13255,470.3,470.3,531.48
"Stephens County, GA","county",05000US13257,281.25,281.25,329.56
"Stewart County, GA","county",05000US13259,88.06,88.06,48.08
"Sumter County, GA","county",05000US13261,810.26,810.26,750.19
"Talbot County, GA","county",05000US13263,189.82,189.82,86.57
"Taliaferro County, GA","county",05000US13265,476.46,476.46,252.95
"Tattnall County, GA","county",05000US13267,123.59,123.59,78.64
"Taylor County, GA","county",05000US13269,181,181,252.85
"Telfair County, GA","county",05000US13271,191.6,191.6,256.07
"Terrell County, GA","county",05000US13273,440.17,440.17,427.8
"Thomas County, GA","county",05000US13275,301.73,301.73,327.41
"Tift County, GA","county",05000US13277,644.84,644.84,560.25
"Toombs County, GA","county",05000US13279,415.64,415.64,414.9
"Towns County, GA","county",05000US13281,122.63,122.63,202.69
"Treutlen County, GA","county",05000US13283,248.57,248.57,135.06
"Troup County, GA","county",05000US13285,309.65,309.65,275.64
"Turner County, GA","county",05000US13287,538.35,538.35,1007.59
"Twiggs County, GA","county",05000US13289,137.87,137.87,163.07
"Union County, GA","county",05000US13291,68.37,68.37,176.58
"Upson County, GA","county",05000US13293,202.61,202.61,277.74
"Walker County, GA","county",05000US13295,338.46,338.46,509.09
"Walton County, GA","county",05000US13297,253.42,253.42,301.53
"Ware County, GA","county",05000US13299,346.47,346.47,410.54
"Warren County, GA","county",05000US13301,575.54,575.54,531.44
"Washington County, GA","county",05000US13303,315.36,315.36,284.02
"Wayne County, GA","county",05000US13305,683.61,683.61,565.83
"Webster County, GA","county",05000US13307,35.35,35.35,96.02
"Wheeler County, GA","county",05000US13309,26.95,26.95,126.06
"White County, GA","county",05000US13311,220.17,220.17,164.53
"Whitfield County, GA","county",05000US13313,261.9,261.9,244.86
"Wilcox County, GA","county",05000US13315,175.15,175.15,272.51
"Wilkes County, GA","county",05000US13317,448.73,448.73,424.4
"Wilkinson County, GA","county",05000US13319,167.7,167.7,129.63
"Worth County, GA","county",05000US13321,146.28,146.28,357.29
"Hawaii County, HI","county",05000US15001,253.9,253.9,248.77
"Honolulu County, HI","county",05000US15003,250.77,250.77,239.37
"Kauai County, HI","county",05000US15007,340.11,340.11,306.29
"Maui County, HI","county",05000US15009,228.68,228.68,285.04
"Ada County, ID","county",05000US16001,207.61,207.61,221.77
"Adams County, ID","county",05000US16003,112.78,112.78,59.58
"Bannock County, ID","county",05000US16005,226.03,226.03,246.59
"Bear Lake County, ID","county",05000US16007,116.15,116.15,150.54
"Benewah County, ID","county",05000US16009,200.4,200.4,291.68
"Bingham County, ID","county",05000US16011,131.18,131.18,128.12
"Blaine County, ID","county",05000US16013,272.03,272.03,201.47
"Boise County, ID","county",05000US16015,141.81,141.81,166.05
"Bonner County, ID","county",05000US16017,112.74,112.74,122.41
"Bonneville County, ID","county",05000US16019,222.97,222.97,183.68
"Boundary County, ID","county",05000US16021,100.18,100.18,116.71
"Butte County, ID","county",05000US16023,173.31,173.31,221.1
"Camas County, ID","county",05000US16025,59.21,59.21,30.89
"Canyon County, ID","county",05000US16027,242.44,242.44,234.91
"Caribou County, ID","county",05000US16029,110.05,110.05,136.77
"Cassia County, ID","county",05000US16031,152.52,152.52,189.11
"Clark County, ID","county",05000US16033,68.26,68.26,37.86
"Clearwater County, ID","county",05000US16035,200.91,200.91,196.14
"Custer County, ID","county",05000US16037,45.57,45.57,30.87
"Elmore County, ID","county",05000US16039,249.69,249.69,218.48
"Franklin County, ID","county",05000US16041,46.57,46.57,56.77
"Fremont County, ID","county",05000US16043,77.8,77.8,86.99
"Gem County, ID","county",05000US16045,148.81,148.81,131.12
"Gooding County, ID","county",05000US16047,154.24,154.24,169.66
"Idaho County, ID","county",05000US16049,107.57,107.57,124.14
"Jefferson County, ID","county",05000US16051,79.7,79.7,56.98
"Jerome County, ID","county",05000US16053,209.34,209.34,243.57
"Kootenai County, ID","county",05000US16055,298.62,298.62,300.23
"Latah County, ID","county",05000US16057,119.62,119.62,114.6
"Lemhi County, ID","county",05000US16059,166.8,166.8,196.05
"Lewis County, ID","county",05000US16061,138.74,138.74,110.82
"Lincoln County, ID","county",05000US16063,133.48,133.48,269.93
"Madison County, ID","county",05000US16065,67.78,67.78,59.97
"Minidoka County, ID","county",05000US16067,123.66,123.66,136.3
"Nez Perce County, ID","county",05000US16069,150.71,150.71,155.05
"Oneida County, ID","county",05000US16071,38.87,38.87,86.25
"Owyhee County, ID","county",05000US16073,172.94,172.94,162.08
"Payette County, ID","county",05000US16075,263.65,263.65,212.32
"Power County, ID","county",05000US16077,140.19,140.19,94.22
"Shoshone County, ID","county",05000US16079,291.45,291.45,352.6
"Teton County, ID","county",05000US16081,55.4,55.4,107.57
"Twin Falls County, ID","county",05000US16083,256.15,256.15,246.84
"Valley County, ID","county",05000US16085,304.71,304.71,325.83
"Washington County, ID","county",05000US16087,90.81,90.81,65.8
"Adams County, IL","county",05000US17001,317.86,317.86,322.13
"Alexander County, IL","county",05000US17003,1426.18,1426.18,1613.32
"Bond County, IL","county",05000US17005,39.77,39.77,33.19
"Boone County, IL","county",05000US17007,146.55,146.55,133.69
"Brown County, IL","county",05000US17009,206.97,206.97,155.53
"Bureau County, IL","county",05000US17011,109.45,109.45,126.75
"Calhoun County, IL","county",05000US17013,357.8,357.8,
"Carroll County, IL","county",05000US17015,62,62,69.81
"Cass County, IL","county",05000US17017,126.48,126.48,272.13
"Champaign County, IL","county",05000US17019,601.58,601.58,525.97
"Christian County, IL","county",05000US17021,128.97,128.97,156.78
"Clark County, IL","county",05000US17023,307.15,307.15,269.23
"Clay County, IL","county",05000US17025,55.55,55.55,39.05
"Clinton County, IL","county",05000US17027,166.1,166.1,156.52
"Coles County, IL","county",05000US17029,272.48,272.48,227.85
"Cook County, IL","county",05000US17031,630.61,630.61,586.66
"Crawford County, IL","county",05000US17033,229.52,229.52,333.91
"Cumberland County, IL","county",05000US17035,152.95,152.95,191.22
"DeKalb County, IL","county",05000US17037,257.7,257.7,268.45
"Douglas County, IL","county",05000US17041,195.28,195.28,251
"DuPage County, IL","county",05000US17043,97.35,97.35,86.47
"Edgar County, IL","county",05000US17045,332.67,332.67,299.84
"Edwards County, IL","county",05000US17047,212.16,212.16,286.53
"Effingham County, IL","county",05000US17049,124.41,124.41,144.68
"Fayette County, IL","county",05000US17051,165.01,165.01,152.33
"Ford County, IL","county",05000US17053,366.07,366.07,229.09
"Franklin County, IL","county",05000US17055,354.41,354.41,312.42
"Fulton County, IL","county",05000US17057,179.04,179.04,183.16
"Gallatin County, IL","county",05000US17059,107.35,107.35,194.88
"Greene County, IL","county",05000US17061,243.74,243.74,199.84
"Grundy County, IL","county",05000US17063,92.36,92.36,79.24
"Hamilton County, IL","county",05000US17065,53.67,53.67,36.38
"Hancock County, IL","county",05000US17067,53.21,53.21,30.15
"Hardin County, IL","county",05000US17069,337.09,337.09,276.24
"Henderson County, IL","county",05000US17071,391.37,391.37,555.87
"Henry County, IL","county",05000US17073,155.08,155.08,123.42
"Iroquois County, IL","county",05000US17075,67.66,67.66,117.61
"Jackson County, IL","county",05000US17077,586.22,586.22,523.66
"Jasper County, IL","county",05000US17079,250.45,250.45,165.78
"Jefferson County, IL","county",05000US17081,669.52,669.52,618.19
"Jersey County, IL","county",05000US17083,265.36,265.36,132.11
"Jo Daviess County, IL","county",05000US17085,168.54,168.54,124.2
"Johnson County, IL","county",05000US17087,282.64,282.64,251.98
"Kane County, IL","county",05000US17089,183.43,183.43,159.92
"Kankakee County, IL","county",05000US17091,369.01,369.01,321.67
"Kendall County, IL","county",05000US17093,134.2,134.2,103.65
"Knox County, IL","county",05000US17095,325.05,325.05,321.94
"Lake County, IL","county",05000US17097,146.26,146.26,154.09
"LaSalle County, IL","county",05000US17099,118.24,118.24,114.61
"Lawrence County, IL","county",05000US17101,154.46,154.46,111.49
"Lee County, IL","county",05000US17103,160.66,160.66,86.66
"Livingston County, IL","county",05000US17105,214.73,214.73,209.62
"Logan County, IL","county",05000US17107,317.61,317.61,265.04
"McDonough County, IL","county",05000US17109,174.64,174.64,221.52
"McHenry County, IL","county",05000US17111,114.98,114.98,93.02
"McLean County, IL","county",05000US17113,343.11,343.11,317.42
"Macon County, IL","county",05000US17115,465.05,465.05,366.65
"Macoupin County, IL","county",05000US17117,170.24,170.24,170.95
"Madison County, IL","county",05000US17119,241.74,241.74,217.93
"Marion County, IL","county",05000US17121,313.71,313.71,283.96
"Marshall County, IL","county",05000US17123,149.37,149.37,172.48
"Mason County, IL","county",05000US17125,486.99,486.99,377.93
"Massac County, IL","county",05000US17127,358.12,358.12,328.99
"Menard County, IL","county",05000US17129,125.94,125.94,38.38
"Mercer County, IL","county",05000US17131,209.15,209.15,213.46
"Monroe County, IL","county",05000US17133,50.33,50.33,41.85
"Montgomery County, IL","county",05000US17135,433.82,433.82,278.02
"Morgan County, IL","county",05000US17137,251.12,251.12,161.34
"Moultrie County, IL","county",05000US17139,128.05,128.05,92.18
"Ogle County, IL","county",05000US17141,65.58,65.58,63.26
"Peoria County, IL","county",05000US17143,598.43,598.43,525.73
"Perry County, IL","county",05000US17145,146.18,146.18,136.13
"Piatt County, IL","county",05000US17147,215.25,215.25,163.18
"Pike County, IL","county",05000US17149,35.42,35.42,57.43
"Pope County, IL","county",05000US17151,290.83,290.83,
"Pulaski County, IL","county",05000US17153,871.26,871.26,426.29
"Putnam County, IL","county",05000US17155,61.11,61.11,18.5
"Randolph County, IL","county",05000US17157,147.57,147.57,116.4
"Richland County, IL","county",05000US17159,264.22,264.22,320.06
"Rock Island County, IL","county",05000US17161,439.77,439.77,343.42
"St. Clair County, IL","county",05000US17163,903.66,903.66,749.19
"Saline County, IL","county",05000US17165,346.48,346.48,314.81
"Sangamon County, IL","county",05000US17167,889.25,889.25,842.6
"Schuyler County, IL","county",05000US17169,97.38,97.38,94.08
"Scott County, IL","county",05000US17171,53.39,53.39,18.1
"Shelby County, IL","county",05000US17173,101.11,101.11,54.8
"Stark County, IL","county",05000US17175,134.37,134.37,99.1
"Stephenson County, IL","county",05000US17177,113.87,113.87,107.15
"Tazewell County, IL","county",05000US17179,262.14,262.14,230.23
"Union County, IL","county",05000US17181,151.77,151.77,215.56
"Vermilion County, IL","county",05000US17183,578.96,578.96,605.12
"Wabash County, IL","county",05000US17185,204.08,204.08,190.95
"Warren County, IL","county",05000US17187,374.56,374.56,332.85
"Washington County, IL","county",05000US17189,319.13,319.13,402.47
"Wayne County, IL","county",05000US17191,269.88,269.88,254.98
"White County, IL","county",05000US17193,267.86,267.86,231.4
"Whiteside County, IL","county",05000US17195,180.99,180.99,163.5
"Will County, IL","county",05000US17197,167.23,167.23,168.2
"Williamson County, IL","county",05000US17199,533.28,533.28,166.07
"Winnebago County, IL","county",05000US17201,889.94,889.94,832.06
"Woodford County, IL","county",05000US17203,53.65,53.65,65.06
"Allen County, IN","county",05000US18003,257.85,257.85,282.76
"Bartholomew County, IN","county",05000US18005,160.2,160.2,155.35
"Blackford County, IN","county",05000US18009,111.12,111.12,59.33
"Boone County, IN","county",05000US18011,27.94,27.94,52.06
"Brown County, IN","county",05000US18013,17.5,17.5,30.96
"Carroll County, IN","county",05000US18015,86.61,86.61,
"Cass County, IN","county",05000US18017,74.31,74.31,67.32
"Clark County, IN","county",05000US18019,589.32,589.32,538.76
"Clinton County, IN","county",05000US18023,210.37,210.37,179.56
"Crawford County, IN","county",05000US18025,90.14,90.14,134.51
"Daviess County, IN","county",05000US18027,105.72,105.72,169.16
"Dearborn County, IN","county",05000US18029,62.64,62.64,53.71
"DeKalb County, IN","county",05000US18033,135.22,135.22,123.24
"Delaware County, IN","county",05000US18035,339.01,339.01,272.14
"Dubois County, IN","county",05000US18037,113.19,113.19,334.34
"Elkhart County, IN","county",05000US18039,263.9,263.9,378.28
"Floyd County, IN","county",05000US18043,184.64,184.64,152.88
"Franklin County, IN","county",05000US18047,54.75,54.75,40.07
"Fulton County, IN","county",05000US18049,163.29,163.29,78.03
"Gibson County, IN","county",05000US18051,109.14,109.14,130.53
"Grant County, IN","county",05000US18053,161.53,161.53,181.01
"Greene County, IN","county",05000US18055,42.01,42.01,40.19
"Hamilton County, IN","county",05000US18057,44.25,44.25,36.62
"Hancock County, IN","county",05000US18059,49.26,49.26,66.32
"Harrison County, IN","county",05000US18061,86.16,86.16,91.71
"Henry County, IN","county",05000US18065,47.11,47.11,32.18
"Howard County, IN","county",05000US18067,259.05,259.05,252.11
"Huntington County, IN","county",05000US18069,88.58,88.58,125.91
"Jackson County, IN","county",05000US18071,262.77,262.77,244.25
"Jay County, IN","county",05000US18075,85.49,85.49,112.95
"Jennings County, IN","county",05000US18079,153.86,153.86,333.71
"Johnson County, IN","county",05000US18081,230.34,230.34,256.27
"Knox County, IN","county",05000US18083,87.04,87.04,
"Kosciusko County, IN","county",05000US18085,60.6,60.6,253.06
"LaGrange County, IN","county",05000US18087,41.98,41.98,74.91
"Lake County, IN","county",05000US18089,402.62,402.62,431.91
"LaPorte County, IN","county",05000US18091,181.68,181.68,173.4
"Lawrence County, IN","county",05000US18093,182.9,182.9,300.01
"Madison County, IN","county",05000US18095,258.27,258.27,209.14
"Marion County, IN","county",05000US18097,1124.5,1124.5,1196.71
"Marshall County, IN","county",05000US18099,91.14,91.14,114.41
"Martin County, IN","county",05000US18101,89.97,89.97,343.19
"Miami County, IN","county",05000US18103,114.36,114.36,126.35
"Monroe County, IN","county",05000US18105,272.25,272.25,276.74
"Montgomery County, IN","county",05000US18107,167.82,167.82,422.73
